,doornumber,cylindernumber,x0_diesel,x0_gas,x1_std,x1_turbo,x2_convertible,x2_hardtop,x2_hatchback,x2_sedan,x2_wagon,x3_4wd,x3_fwd,x3_rwd,x4_front,x4_rear,x5_dohc,x5_dohcv,x5_l,x5_ohc,x5_ohcf,x5_ohcv,x5_rotor,x6_1bbl,x6_2bbl,x6_4bbl,x6_idi,x6_mfi,x6_mpfi,x6_spdi,x6_spfi,x7_Nissan,x7_alfa-romero,x7_audi,x7_bmw,x7_buick,x7_chevrolet,x7_dodge,x7_honda,x7_isuzu,x7_jaguar,x7_maxda,x7_mazda,x7_mercury,x7_mitsubishi,x7_nissan,x7_peugeot,x7_plymouth,x7_porcshce,x7_porsche,x7_renault,x7_saab,x7_subaru,x7_toyota,x7_toyouta,x7_vokswagen,x7_volkswagen,x7_volvo,x7_vw,symboling,wheelbase,carlength,carwidth,carheight,curbweight,enginesize,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg
x2_wagon,0.3296902366978937,0.05496082003034604,0.028183227180262595,0.02818322718026264,0.01890767985503131,0.018907679855031338,0.06471170442908496,0.07510098484322222,0.2683588286331377,0.34974870839133443,1.0,0.21118419787498022,0.07970533969860855,0.008280466058001909,0.045417026219547595,0.04541702621954748,0.029427141047090103,0.02609267879521458,0.16107487731038803,0.10143912045318725,0.12425999279320302,0.03580574370197166,0.052573358156375996,0.022588873617073933,0.03034932152066617,0.045417026219547504,0.0281832271802626,0.026092678795214572,0.016053177661250185,0.07985957062499249,0.02609267879521458,0.02609267879521458,0.045417026219547525,0.012012499502607467,0.07510098484322218,0.0018775246210805193,0.045417026219547525,0.007098628499999346,0.03580574370197165,0.05257335815637601,0.045417026219547504,0.03699139680153962,0.10471347707292393,0.02609267879521458,0.09697388919283996,0.0501007190268084,0.1758705160186472,0.012012499502607443,0.02609267879521458,0.052573358156375996,0.11467333008477282,0.06471170442908493,0.16107487731038794,0.03247568009630635,0.18786728732554492,0.026092678795214572,0.007098628499999321,0.10971738614007345,0.03699139680153962,0.29824251147183967,0.21089931275994442,0.21968339583076496,0.06063867637214153,0.4591476003424351,0.16407469257180488,0.027517910814865564,0.10571934438760627,0.09508372940329703,0.01631510380325042,0.06308110678895176,0.08390131469039959,0.0673562795395637,0.11019388453365804
x3_4wd,0.0936139404158077,0.09158687760006323,0.07045670884515315,0.07045670884515315,0.08516169858320186,0.08516169858320187,0.037208512296850654,0.04318223330227531,0.05388370951057175,0.05795637198346365,0.21118419787498022,1.0,0.25460936819400204,0.16447699394666526,0.026114286333291072,0.026114286333291045,0.0534324622450746,0.015003000900300111,0.05343246224507462,0.1327248933514186,0.39693398681319414,0.055758910699985724,0.030229097822511368,0.051025667728060844,0.10713925246230822,0.02611428633329103,0.07045670884515315,0.015003000900300116,0.006060363046372375,0.045918367346938806,0.015003000900300113,0.015003000900300113,0.026114286333290992,0.22192108612445013,0.043182233302275316,0.04318223330227531,0.026114286333291027,0.04591836734693877,0.055758910699985675,0.030229097822511375,0.026114286333291034,0.02126964287080566,0.06020908788739466,0.015003000900300113,0.05575891069998571,0.0644375107527473,0.05102566772806087,0.04029114820126905,0.015003000900300111,0.03022909782251136,0.021269642870805655,0.037208512296850696,0.4536811840623462,0.0424684620925224,0.015003000900300106,0.015003000900300106,0.045918367346938785,0.0510256677280608,0.021269642870805648,0.0672219670070238,0.06900308392300802,0.04593418462350742,0.06976352600100193,0.14726015303511544,0.022090472793096255,0.08664179586942507,0.048661598986204146,0.24649925499682004,0.09724188303716703,0.047714689330566384,0.09637969118921441,0.06922904701334717,0.11008076153251603
x3_fwd,0.03357753684224263,0.17522683322531277,0.09034248560828027,0.09034248560828034,0.14568082775658842,0.1456808277565884,0.14757234543100128,0.18830799495895648,0.16755211417904511,0.015971106027410906,0.07970533969860855,0.25460936819400204,1.0,0.9119963520218878,0.14479918011718568,0.1447991801171858,0.21191800716865788,0.08318903308077026,0.25409586296436176,0.4500783351976812,0.06769714422908334,0.18728777582333206,0.16761509483802228,0.2004076601344117,0.41040349727628833,0.14479918011718565,0.09034248560828029,0.05892556509887898,0.4376553609072158,0.13201967239688978,0.08318903308077026,0.058925565098878925,0.1447991801171856,0.04920282372074117,0.23943798034516292,0.2394379803451629,0.10256608591634,0.18034830247075143,0.21899787543363192,0.024443867997211665,0.1447991801171857,0.08353833569312755,0.008346223261119829,0.08318903308077027,0.21899787543363167,0.14536994334282136,0.2829284613662281,0.10372487162750843,0.08318903308077026,0.16761509483802237,0.08353833569312755,0.1461396042132248,0.0010287281901390738,0.05931945052961194,0.08318903308077025,0.05892556509887902,0.1803483024707516,0.28292846136622796,0.08353833569312766,0.10283884890994448,0.46035509331804664,0.5087138917991958,0.4721164243567283,0.10027324760716709,0.6660394493309971,0.5183914847334185,0.5830867420204409,0.12439683907725507,0.06268327241328779,0.544438276651921,0.12455098180875676,0.5638790119018187,0.6008283450282076
x3_rwd,0.07395787879638117,0.21757974872222693,0.12203511809568922,0.12203511809568911,0.11247017262511468,0.11247017262511458,0.1663062043711626,0.21039031879494852,0.14804621508638005,0.008293326611175525,0.008280466058001909,0.16447699394666526,0.9119963520218878,1.0,0.15877166591310068,0.1587716659131008,0.23882035151768036,0.09121640990815474,0.2818415923446793,0.4027791507227123,0.09931965952948277,0.21468444315057575,0.18378921633449652,0.18277105495982549,0.46405595419380063,0.15877166591310077,0.12203511809568922,0.0537399004110059,0.4489773522131778,0.11518198845095418,0.09121640990815467,0.05373990041100592,0.15877166591310068,0.14432061333396057,0.26254269527979013,0.26254269527979046,0.09353989619686555,0.1644769939466653,0.19972526349601563,0.03775514909197027,0.15877166591310085,0.0761866574061122,0.01702622734791134,0.09121640990815472,0.1997252634960158,0.12094380619676931,0.310229816971283,0.08870834691767879,0.09121640990815474,0.1837892163344966,0.0761866574061122,0.13327878592838355,0.19139205675230633,0.042491430984441365,0.09121640990815477,0.053739900411005896,0.16447699394666532,0.3102298169712831,0.0761866574061122,0.07638115967845413,0.4988298733162953,0.5383703421847975,0.5111489454174865,0.039813858306507445,0.6699872391333063,0.5655087006983847,0.5741049419563442,0.02232482794766268,0.10518450199826596,0.5755643190343992,0.08615939578886013,0.5457888866967197,0.5661486771605074
x4_front,0.1377566611448208,0.13554132533707702,0.04006951412235504,0.040069514122355036,0.05719145740900274,0.05719145740900265,0.21983818562219837,0.39497798145811336,0.08775403168520339,0.11436873306668711,0.045417026219547595,0.026114286333291072,0.14479918011718568,0.15877166591310068,1.0,1.0,0.030387635693098512,0.008532373514259515,0.03038763569309827,0.1963714615516556,0.43372665571900026,0.03171071281019533,0.017191624218031994,0.02901886487666627,0.08397490288843533,0.014851485148514792,0.040069514122355036,0.008532373514259492,0.13242881875587345,0.02611428633329092,0.008532373514259492,0.008532373514259492,0.014851485148514799,0.022914024204633298,0.024558216463716795,0.024558216463716788,0.014851485148514799,0.026114286333290933,0.03171071281019533,0.017191624218031998,0.014851485148514794,0.01209628251671905,0.03424157808307885,0.008532373514259492,0.031710712810195336,0.036646329206082656,0.02901886487666627,0.02291402420463331,0.5745131499601417,0.5701888698980636,0.012096282516719075,0.021160894872724965,0.03038763569309841,0.05143883990330192,0.00853237351425962,0.008532373514259613,0.026114286333291332,0.029018864876666692,0.012096282516719228,0.21247093503963796,0.18779024405021913,0.05098854138962511,0.051697641819082145,0.10623424881131655,0.05046819534699239,0.1968263036480649,0.18504194189420167,0.1384554886939621,0.019762004865439903,0.31783935493956805,0.1984608468928604,0.15348745682146053,0.10202621329648949
x4_rear,0.13775666114482088,0.13554132533707702,0.040069514122354995,0.040069514122354995,0.05719145740900284,0.0571914574090027,0.2198381856221984,0.3949779814581136,0.0877540316852035,0.11436873306668716,0.04541702621954748,0.026114286333291045,0.1447991801171858,0.1587716659131008,1.0,1.0,0.030387635693098422,0.008532373514259535,0.030387635693098387,0.19637146155165552,0.43372665571900026,0.03171071281019543,0.01719162421803209,0.02901886487666641,0.0839749028884355,0.01485148514851485,0.040069514122354995,0.00853237351425954,0.13242881875587376,0.02611428633329102,0.00853237351425954,0.008532373514259539,0.014851485148514853,0.02291402420463339,0.024558216463716934,0.024558216463716923,0.014851485148514853,0.02611428633329104,0.03171071281019548,0.017191624218032095,0.014851485148514853,0.012096282516719119,0.034241578083078955,0.008532373514259539,0.031710712810195496,0.03664632920608281,0.029018864876666398,0.022914024204633395,0.5745131499601417,0.5701888698980636,0.012096282516719112,0.021160894872724968,0.030387635693098387,0.05143883990330142,0.008532373514259535,0.008532373514259535,0.026114286333291048,0.02901886487666643,0.012096282516719112,0.21247093503963793,0.18779024405021916,0.05098854138962505,0.05169764181908218,0.10623424881131643,0.05046819534699237,0.19682630364806486,0.18504194189420162,0.13845548869396218,0.01976200486543984,0.31783935493956794,0.19846084689286034,0.15348745682146056,0.10202621329648938
x5_dohc,0.07250849662086083,0.12027900746187768,0.0819862650350054,0.08198626503500539,0.008960951703261638,0.008960951703261734,0.20325688210348852,0.05024858643489317,0.004275085588738258,0.02579797264646865,0.029427141047090103,0.0534324622450746,0.21191800716865788,0.23882035151768036,0.030387635693098512,0.030387635693098422,1.0,0.0174580963018832,0.06217616580310887,0.40179580523296776,0.07006172042325601,0.06488331495527565,0.0351757961231539,0.05937552273602547,0.171821116260031,0.03038763569309841,0.08198626503500539,0.017458096301883205,0.27096271244113695,0.05343246224507459,0.017458096301883202,0.017458096301883202,0.31569377081163313,0.04688440333274459,0.05024858643489317,0.05024858643489316,0.0303876356930984,0.05343246224507459,0.06488331495527563,0.035175796123153906,0.31569377081163325,0.02475021337482961,0.070061720423256,0.017458096301883202,0.06488331495527565,0.07498208362785562,0.059375522736025456,0.04688440333274473,0.0174580963018832,0.0351757961231539,0.024750213374829615,0.20325688210348844,0.06217616580310887,0.18475169550175707,0.28078438218862134,0.0174580963018832,0.05343246224507461,0.059375522736025456,0.024750213374829612,0.11692530979668077,0.06960124852603805,0.17121760106204328,0.05735120566075861,0.1014308048077073,0.20223703240430402,0.1826333547166211,0.06790449696674715,0.02225343596696207,0.07190023045147846,0.2647453915148068,0.13094731988209224,0.19942692303476622,0.21480553007490347
x5_dohcv,0.07914301332230282,0.18671656804321887,0.023020462775806546,0.023020462775806542,0.0328572443468575,0.03285724434685742,0.012157212369304636,0.014109018297973005,0.09723055853282461,0.06570634109109307,0.02609267879521458,0.015003000900300111,0.08318903308077026,0.09121640990815474,0.008532373514259515,0.008532373514259535,0.0174580963018832,1.0,0.01745809630188321,0.11281798693831849,0.019672236884115853,0.01821822150406681,0.009876814182432662,0.016671719468561344,0.04824468597603204,0.008532373514259537,0.02302046277580655,0.004901960784313726,0.07608209780893767,0.015003000900300103,0.004901960784313725,0.0049019607843137246,0.00853237351425954,0.013164408224066854,0.014109018297973008,0.014109018297973001,0.00853237351425954,0.015003000900300111,0.01821822150406681,0.009876814182432664,0.008532373514259539,0.006949473371488081,0.01967223688411585,0.0049019607843137246,0.018218221504066812,0.021053798026662962,0.016671719468561344,0.013164408224066861,0.004901960784313724,0.49630991266724145,0.006949473371488078,0.012157212369304648,0.01745809630188321,0.02955228994314113,0.004901960784313725,0.004901960784313725,0.01500300090030011,0.016671719468561337,0.006949473371488081,0.009347499481072885,0.004156097288818712,0.009390820404198507,0.2091357211261545,0.09262832506025646,0.10924295223796475,0.12824807300280125,0.15813626060569128,0.032544901363804446,0.0025186015430050733,0.32636662573029857,0.09194682229793875,0.08818056229786846,0.028039937459899807
x5_l,0.17871812547395247,0.01557753599824749,0.2681634085519969,0.2681634085519969,0.20715611878716783,0.2071561187871679,0.043297323998376255,0.05024858643489318,0.13573396744243868,0.057486820936619075,0.16107487731038803,0.05343246224507462,0.25409586296436176,0.2818415923446793,0.03038763569309827,0.030387635693098387,0.06217616580310887,0.01745809630188321,1.0,0.4017958052329677,0.07006172042325598,0.0648833149552756,0.035175796123153906,0.059375522736025435,0.1273472162179774,0.030387635693098398,0.2681634085519969,0.01745809630188321,0.02074939689864563,0.05343246224507459,0.017458096301883205,0.017458096301883205,0.03038763569309841,0.0468844033327447,0.050248586434893196,0.05024858643489317,0.1426530675592675,0.05343246224507461,0.06488331495527566,0.03517579612315392,0.030387635693098398,0.024750213374829636,0.07006172042325595,0.017458096301883205,0.06488331495527572,0.07498208362785559,0.9549563240044086,0.04688440333274472,0.017458096301883205,0.035175796123153906,0.024750213374829626,0.04329732399837623,0.06217616580310881,0.10524905164878051,0.017458096301883205,0.017458096301883205,0.05343246224507465,0.05937552273602548,0.024750213374829626,0.13397861736646893,0.3996030952637487,0.26171532101075257,0.2107708911044245,0.31968667645158017,0.2501238144504809,0.01606289245002533,0.18172894105354873,0.0846881269464886,0.2191526514407938,0.05446922130338992,0.2205994747094524,0.027491094530493237,0.06961481597014635
x5_ohc,0.02140383208488782,0.2924960988906142,0.02058394879222694,0.02058394879222702,0.02016178909117217,0.02016178909117234,0.15061126203790134,0.043606450000032146,0.05655971186293789,0.08057099528596022,0.10143912045318725,0.1327248933514186,0.4500783351976812,0.4027791507227123,0.1963714615516556,0.19637146155165552,0.40179580523296776,0.11281798693831849,0.4017958052329677,1.0,0.4527539614232962,0.4192899874397807,0.22731358785888087,0.14777536739488512,0.21790864463475362,0.19637146155165539,0.02058394879222694,0.04345017064516325,0.3029216905415803,0.13298412165874557,0.043450170645163246,0.04345017064516319,0.19637146155165547,0.11668713989077217,0.12506000754726218,0.0998286025157969,0.015037454262964533,0.13298412165874574,0.1614833059734292,0.0875464493780826,0.19637146155165547,0.06159898399257571,0.007138012905322447,0.04345017064516318,0.161483305973429,0.05026536453340781,0.38369744516566634,0.11668713989077212,0.11281798693831849,0.14859857854963998,0.0615989839925756,0.021425869913341652,0.4017958052329677,0.10999682475370123,0.11281798693831849,0.04345017064516315,0.13298412165874543,0.09945965716210742,0.06159898399257559,0.08285469130187102,0.2040372830162075,0.2744125837546145,0.2862114892931783,0.03626009768389139,0.41329270969748255,0.3633344885662774,0.4103827001886662,0.3660842062682097,0.02754522544490325,0.42761622312616565,0.02818913605850535,0.39123621593942765,0.42604883743486455
x5_ohcf,0.022094727066644327,0.029351206697599733,0.09238425536915797,0.09238425536915797,0.03445006687743509,0.03445006687743486,0.06234092571838024,0.13683508342890463,0.08382063038733165,0.07599356196664805,0.12425999279320302,0.39693398681319414,0.06769714422908334,0.09931965952948277,0.43372665571900026,0.43372665571900026,0.07006172042325601,0.019672236884115853,0.07006172042325598,0.4527539614232962,1.0,0.0731122064832002,0.039637001764470915,0.06690588298881722,0.12711931932932288,0.03424157808307894,0.09238425536915798,0.019672236884115853,0.004584501957215195,0.06020908788739466,0.019672236884115853,0.01967223688411586,0.03424157808307896,0.05283056483270139,0.05662141383265021,0.05662141383265022,0.03424157808307896,0.06020908788739467,0.07311220648320028,0.039637001764470915,0.03424157808307895,0.027889184022288824,0.07894736842105274,0.01967223688411586,0.0731122064832003,0.0844917616265323,0.06690588298881721,0.0528305648327014,0.24918166719880086,0.23121584362608022,0.027889184022288824,0.04878855056221063,0.8874484586945759,0.11859736823882742,0.019672236884115846,0.019672236884115846,0.060209087887394604,0.06690588298881715,0.02788918402228882,0.03751278970942643,0.18319503494332853,0.11832016900641736,0.12444603016424,0.04667009221752358,0.08029503127761031,0.016508113286007577,0.32679754740793926,0.5228082176752118,0.08432825536802001,0.044751773235375145,0.0738854422165494,0.032412804347496674,0.04708622270661456
x5_ohcv,0.05213788484675822,0.03726735311274991,0.0855559455550567,0.08555594555505673,0.07006986627492706,0.07006986627492705,0.07356635982995158,0.050923820272737924,0.018531232916527567,0.00352209729733757,0.03580574370197166,0.055758910699985724,0.18728777582333206,0.21468444315057575,0.03171071281019533,0.03171071281019543,0.06488331495527565,0.01821822150406681,0.0648833149552756,0.4192899874397807,0.0731122064832002,1.0,0.03670734966013363,0.06196073193891031,0.17930220460312152,0.03171071281019544,0.0855559455550567,0.018218221504066812,0.2827604241169697,0.0557589106999857,0.018218221504066812,0.01821822150406681,0.13497380324339595,0.048925749419185725,0.05243640899371041,0.361004508072083,0.03171071281019544,0.05575891069998571,0.06770833333333347,0.03670734966013363,0.13497380324339603,0.025827837224550308,0.07311220648320021,0.01821822150406681,0.06770833333333344,0.3572444499278726,0.0619607319389103,0.048925749419185746,0.018218221504066812,0.036707349660133615,0.025827837224550308,0.045182488714458374,0.0648833149552756,0.10983159348385632,0.018218221504066812,0.018218221504066812,0.055758910699985745,0.02686409356791911,0.025827837224550308,0.01359738608195676,0.16615197015322206,0.24405255863935732,0.348869321474044,0.06506324075681368,0.40087799961610115,0.5624032716552281,0.11950914611323106,0.0448133825251064,0.0866493636940232,0.43153918360286836,0.06001115889992512,0.3369256989867105,0.3606163660001274
x5_rotor,0.15946289063012423,0.6900066003944136,0.04638324197897084,0.04638324197897087,0.0662030789799822,0.06620307897998215,0.024495203619790736,0.028427839013226822,0.19590694453450164,0.1323897415991103,0.052573358156375996,0.030229097822511368,0.16761509483802228,0.18378921633449652,0.017191624218031994,0.01719162421803209,0.0351757961231539,0.009876814182432662,0.035175796123153906,0.22731358785888087,0.039637001764470915,0.03670734966013363,1.0,0.03359134895969556,0.097206774929717,0.8638791169561112,0.04638324197897083,0.009876814182432662,0.05903949986317458,0.03022909782251137,0.00987681418243266,0.009876814182432664,0.017191624218032067,0.026524572425562522,0.028427839013226826,0.028427839013226826,0.017191624218032067,0.03022909782251134,0.03670734966013356,0.019900497512437804,0.01719162421803207,0.014002286059814123,0.5020686890166315,0.009876814182432664,0.03670734966013358,0.042420667992538824,0.03359134895969559,0.026524572425562547,0.009876814182432662,0.019900497512437804,0.014002286059814125,0.02449520361979076,0.03517579612315392,0.059544025192490795,0.00987681418243266,0.00987681418243266,0.030229097822511364,0.03359134895969557,0.014002286059814129,0.24594984514532722,0.08117392146306109,0.05787653730175692,0.013698751375614406,0.2387199302250148,0.039195552488425704,0.1847618544208142,0.00012734773067452464,0.0001869764715798985,0.026436138699332343,0.01924996130110097,0.25937972558954137,0.18307635959362736,0.15917281046157988
x6_1bbl,0.09468749528144568,0.03511679963944761,0.07829330227667992,0.07829330227667998,0.11174849909319885,0.11174849909319907,0.04134705336471725,0.047985205388283325,0.1480841352210586,0.09332382195186778,0.022588873617073933,0.051025667728060844,0.2004076601344117,0.18277105495982549,0.02901886487666627,0.02901886487666641,0.05937552273602547,0.016671719468561344,0.059375522736025435,0.14777536739488512,0.06690588298881722,0.06196073193891031,0.03359134895969556,1.0,0.16408166157001297,0.029018864876666384,0.07829330227667997,0.016671719468561344,0.21912802023977362,0.05102566772806084,0.01667171946856134,0.016671719468561344,0.029018864876666384,0.044772557459777956,0.047985205388283374,0.047985205388283395,0.029018864876666384,0.05102566772806068,0.9151123486362128,0.033591348959695594,0.02901886487666639,0.02363537278275204,0.06690588298881714,0.016671719468561344,0.0619607319389103,0.07160461494744819,0.056701030927834975,0.04477255745977786,0.01667171946856134,0.03359134895969557,0.023635372782752045,0.04134705336471724,0.059375522736025435,0.10050824746746961,0.01667171946856134,0.01667171946856134,0.051025667728060824,0.05670103092783506,0.02363537278275204,0.037911351561879504,0.19107319553899602,0.29733046826253723,0.19407839792943654,0.03528896620296545,0.2338574499187696,0.16934918608378768,0.29222637588424577,0.14119403250204454,0.05391080760989553,0.16643212475048436,0.3240876083941007,0.2274972522245359,0.20084381710140603
x6_2bbl,0.02052487178619265,0.07531768093141808,0.22656545951891122,0.22656545951891124,0.3233782368525858,0.3233782368525855,0.11965026219261107,0.08494641359708967,0.12028812366419368,0.06083002939840548,0.03034932152066617,0.10713925246230822,0.41040349727628833,0.46405595419380063,0.08397490288843533,0.0839749028884355,0.171821116260031,0.04824468597603204,0.1273472162179774,0.21790864463475362,0.12711931932932288,0.17930220460312152,0.097206774929717,0.16408166157001297,1.0,0.08397490288843554,0.22656545951891127,0.04824468597603204,0.6341135085048158,0.14765827369515336,0.048244685976032035,0.10160623258588566,0.08397490288843554,0.12956299912940136,0.1388597720720227,0.13885977207202274,0.1768562348710987,0.1580987576938005,0.13646193427253864,0.12924082575882834,0.08397490288843551,0.14404640077749875,0.12711931932932294,0.04824468597603204,0.07773941738037417,0.17138200644407625,0.16408166157001308,0.15788737772695463,0.04824468597603205,0.09720677492971698,0.06839613274327278,0.11965026219261109,0.18397008407639678,0.0879945571712187,0.04824468597603205,0.048244685976032035,0.14765827369515325,0.16408166157001325,0.06839613274327279,0.034068520381025334,0.3965054194695676,0.4872374636814048,0.522594334554403,0.0794184972185386,0.5771586680083707,0.4425620292387208,0.35334204306194666,0.23486629121999233,0.1833842094189106,0.5419660346879455,0.09562451792149565,0.5207506243423201,0.5280094796108765
x6_4bbl,0.13775666114482085,0.5960822926426147,0.04006951412235503,0.04006951412235506,0.057191457409002784,0.057191457409002756,0.021160894872724982,0.024558216463716896,0.16923991825003543,0.1143687330666871,0.045417026219547504,0.02611428633329103,0.14479918011718565,0.15877166591310077,0.014851485148514792,0.01485148514851485,0.03038763569309841,0.008532373514259537,0.030387635693098398,0.19637146155165539,0.03424157808307894,0.03171071281019544,0.8638791169561112,0.029018864876666384,0.08397490288843554,1.0,0.040069514122355016,0.008532373514259534,0.11214692759506416,0.02611428633329103,0.008532373514259534,0.008532373514259535,0.014851485148514865,0.02291402420463346,0.024558216463716913,0.024558216463716923,0.014851485148514865,0.02611428633329099,0.03171071281019544,0.01719162421803208,0.014851485148514853,0.012096282516719114,0.43372665571900004,0.008532373514259535,0.03171071281019548,0.03664632920608282,0.029018864876666408,0.02291402420463339,0.008532373514259537,0.017191624218032085,0.012096282516719114,0.021160894872724968,0.030387635693098387,0.05143883990330142,0.008532373514259535,0.008532373514259535,0.026114286333291048,0.02901886487666643,0.012096282516719114,0.2124709350396379,0.07012445559337394,0.049998331936719265,0.011834065241767028,0.2062251625226103,0.04080123183661412,0.16694602721814222,0.00011001304512148945,0.00016152506916005137,0.022837628155308532,0.009629668949143386,0.22407272829861136,0.15348745682146062,0.13750606694497192
x6_idi,0.1914905353976692,0.1106168959719788,1.0,1.0,0.4013972279419281,0.4013972279419282,0.05709238958025108,0.018635177989254056,0.2020929386236833,0.1856232006001442,0.0281832271802626,0.07045670884515315,0.09034248560828029,0.12203511809568922,0.040069514122355036,0.040069514122354995,0.08198626503500539,0.02302046277580655,0.2681634085519969,0.02058394879222694,0.09238425536915798,0.0855559455550567,0.04638324197897083,0.07829330227667997,0.22656545951891127,0.040069514122355016,1.0,0.023020462775806542,0.30257397520264256,0.07045670884515312,0.023020462775806542,0.023020462775806542,0.04006951412235503,0.061822356975481156,0.06625841062845884,0.27331594384239255,0.04006951412235503,0.07045670884515316,0.0855559455550567,0.04638324197897085,0.040069514122355036,0.03263593898419924,0.03387422696869119,0.023020462775806542,0.08555594555505672,0.03925812207473368,0.28648231060330615,0.06182235697548114,0.023020462775806546,0.04638324197897085,0.03263593898419923,0.05709238958025106,0.08198626503500538,0.0011192153844958956,0.023020462775806542,0.21293928067621049,0.17027037970912,0.005338179700682719,0.03263593898419924,0.19431093875737132,0.30834586183695856,0.21267882217810202,0.23387981306426134,0.2846310583752251,0.21727532151806642,0.06959428558590437,0.054451029213731655,0.24182882129112238,0.9843560568767543,0.16392616716997843,0.47688264182973916,0.2559625630472915,0.1913919112514853
x6_mfi,0.07914301332230288,0.010325340168288583,0.023020462775806542,0.023020462775806556,0.1491896500073527,0.1491896500073527,0.012157212369304638,0.014109018297973003,0.09723055853282465,0.06570634109109308,0.026092678795214572,0.015003000900300116,0.05892556509887898,0.0537399004110059,0.008532373514259492,0.00853237351425954,0.017458096301883205,0.004901960784313726,0.01745809630188321,0.04345017064516325,0.019672236884115853,0.018218221504066812,0.009876814182432662,0.016671719468561344,0.04824468597603204,0.008532373514259534,0.023020462775806542,1.0,0.0644298846309923,0.015003000900300116,0.004901960784313725,0.004901960784313727,0.008532373514259513,0.013164408224066858,0.014109018297973005,0.014109018297973008,0.008532373514259513,0.3267320196065354,0.01821822150406678,0.009876814182432669,0.008532373514259535,0.00694947337148807,0.01967223688411585,0.004901960784313727,0.018218221504066795,0.02105379802666299,0.016671719468561347,0.01316440822406687,0.004901960784313726,0.009876814182432662,0.006949473371488081,0.01215721236930465,0.017458096301883216,0.02955228994314113,0.004901960784313725,0.004901960784313725,0.015003000900300113,0.01667171946856134,0.006949473371488083,0.12206734616459897,0.03329426227540784,0.004831388393531627,0.012831587285212777,0.10124523928080684,0.034431397510450955,0.04903336799722454,0.07002996672706076,0.1442631085613255,0.05552818227360353,0.07256151024632933,0.018410897673241042,0.06672416435001925,0.0688072224193289
x6_mpfi,0.02501944991184789,0.02460402174663048,0.30257397520264256,0.30257397520264245,0.05004078651064128,0.05004078651064154,0.18868902899535428,0.11787572416963148,0.20846301996007152,0.07809367794069351,0.016053177661250185,0.006060363046372375,0.4376553609072158,0.4489773522131778,0.13242881875587345,0.13242881875587376,0.27096271244113695,0.07608209780893767,0.02074939689864563,0.3029216905415803,0.004584501957215195,0.2827604241169697,0.05903949986317458,0.21912802023977362,0.6341135085048158,0.11214692759506416,0.30257397520264256,0.0644298846309923,1.0,0.1971948898935018,0.06442988463099228,0.0644298846309923,0.13242881875587384,0.20432146199644877,0.21898251686743261,0.016768931471830357,0.11214692759506406,0.10162762646993709,0.19928437375395594,0.1298178476523605,0.13242881875587376,0.09134176858451054,0.18338007828860683,0.07608209780893765,0.2394547735765329,0.06372634599165648,0.041536839426494866,0.17302898583483034,0.07608209780893767,0.15329554350438307,0.10786102460511345,0.1886890289953544,0.06265504161551814,0.02146075461388771,0.0760820978089377,0.06442988463099228,0.08950690037719226,0.21531341253734038,0.10786102460511345,0.012532098516263978,0.348891133055728,0.5113744728753424,0.46189629870947874,0.10868546327157554,0.5202201720049623,0.4835195724960722,0.41933478623152975,0.11028016470865208,0.3110345478553325,0.628372059343409,0.14995862907960972,0.6444886567640759,0.6108132653297128
x6_spdi,0.14627178189969942,0.031601861919510414,0.07045670884515312,0.07045670884515311,0.3947033335044142,0.3947033335044142,0.037208512296850675,0.043182233302275295,0.19716539161822852,0.1056714573513756,0.07985957062499249,0.045918367346938806,0.13201967239688978,0.11518198845095418,0.02611428633329092,0.02611428633329102,0.05343246224507459,0.015003000900300103,0.05343246224507459,0.13298412165874557,0.06020908788739466,0.0557589106999857,0.03022909782251137,0.05102566772806084,0.14765827369515336,0.02611428633329103,0.07045670884515312,0.015003000900300116,0.1971948898935018,1.0,0.015003000900300113,0.015003000900300104,0.026114286333291048,0.04029114820126905,0.043182233302275316,0.043182233302275275,0.026114286333291048,0.045918367346938854,0.05575891069998568,0.03022909782251137,0.02611428633329103,0.021269642870805665,0.060209087887394624,0.015003000900300104,0.6281217461759073,0.06443751075274735,0.051025667728060775,0.22192108612444988,0.015003000900300103,0.03022909782251134,0.021269642870805638,0.03720851229685067,0.05343246224507459,0.09044809865506667,0.015003000900300099,0.015003000900300099,0.04591836734693875,0.051025667728060775,0.02126964287080564,0.18193873128743857,0.11735879937915572,0.07978981336510016,0.046398660633465774,0.27861548529655633,0.0024337511097172293,0.004490197301180768,0.004212753269124127,0.25125890262922573,0.1537260543396678,0.11766443566621969,0.06874848682649708,0.1239538078272398,0.10661484905913762
